SeqId,Heap3SortNComp,Heap3SortTns,CountingSortNComp,CountingSortTns,
seq_1350_63,9403779,136900,1500,11200,
seq_1350_64,9411303,137200,1495,11000,
seq_1350_65,9418826,136600,1500,11600,
seq_1350_66,9426341,136900,1498,12100,
seq_1350_67,9433804,142900,1499,10400,
seq_1350_68,9441312,136500,1499,11500,
seq_1350_69,9448812,138200,1500,10600,
seq_1350_70,9456296,135600,1500,11200,
seq_1350_71,9463774,137200,1498,11100,
seq_1350_72,9471263,137000,1499,11700,
seq_1350_73,9478765,136400,1498,10600,
seq_1350_74,9486248,135900,1499,11700,
seq_1350_75,9493734,136800,1500,11700,
seq_1350_76,9501194,137700,1497,11400,
seq_1350_77,9508677,136700,1497,11000,
seq_1350_78,9516140,139200,1500,12500,
seq_1350_79,9523610,140100,1497,10700,
seq_1350_80,9531089,133500,1496,11100,
seq_1350_81,9538545,136400,1499,11900,
seq_1350_82,9546033,137500,1498,11900,
seq_1350_83,9553533,139300,1499,11500,
seq_1350_84,9561042,138600,1499,11200,
seq_1350_85,9568567,134700,1498,11100,
seq_1350_86,9576090,139200,1499,11400,
seq_1350_87,9583592,320000,1497,22000,
seq_1350_88,9591085,142400,1496,11500,
seq_1350_89,9598585,135500,1500,11100,
seq_1350_90,9606053,135700,1499,11900,
seq_1350_91,9613568,306500,1499,22200,
seq_1350_92,9621057,135700,1500,11600,
seq_1350_93,9628560,140300,1498,11300,
seq_1350_94,9636040,138200,1500,11800,
seq_1350_95,9643537,136800,1500,11600,
seq_1350_96,9651034,134300,1498,11500,
seq_1350_97,9658555,142100,1499,10400,
seq_1350_98,9666072,139900,1497,11900,
seq_1350_99,9673565,134900,1500,11400,
seq_1400_0,9681390,141700,1500,12400,
seq_1400_1,9689207,325500,1498,23600,
seq_1400_2,9697007,141400,1500,10700,
seq_1400_3,9704799,141700,1500,10900,
seq_1400_4,9712625,142800,1500,12400,
seq_1400_5,9720469,142500,1499,10700,
seq_1400_6,9728345,142500,1500,12600,
seq_1400_7,9736138,144900,1499,10600,
seq_1400_8,9743946,141000,1500,11900,
seq_1400_9,9751765,141500,1498,11400,
seq_1400_10,9759611,142600,1499,11900,
seq_1400_11,9767444,143600,1499,12000,
seq_1400_12,9775270,141700,1496,11800,
seq_1400_13,9783098,143200,1498,11500,
seq_1400_14,9790895,141300,1499,11900,
seq_1400_15,9798715,141700,1498,13600,
seq_1400_16,9806549,144800,1500,12500,
seq_1400_17,9814330,142000,1496,11700,
seq_1400_18,9822173,147500,1500,11100,
seq_1400_19,9830029,141600,1498,11400,
seq_1400_20,9837821,141700,1499,12200,
seq_1400_21,9845643,144400,1497,12500,
seq_1400_22,9853467,143800,1498,13100,
seq_1400_23,9861288,140800,1498,12200,
seq_1400_24,9869091,142100,1499,12700,
seq_1400_25,9876926,142400,1500,11700,
seq_1400_26,9884729,142800,1500,12100,
seq_1400_27,9892546,143100,1499,12000,
seq_1400_28,9900315,296000,1500,11100,
seq_1400_29,9908152,146300,1500,11500,
seq_1400_30,9915947,142200,1500,11600,
seq_1400_31,9923753,143300,1499,11600,
seq_1400_32,9931573,145000,1495,11800,
seq_1400_33,9939445,143100,1497,12400,
seq_1400_34,9947283,142700,1500,12500,
seq_1400_35,9955108,143100,1500,12500,
seq_1400_36,9962953,146400,1500,13600,
seq_1400_37,9970772,144600,1498,12100,
seq_1400_38,9978599,142500,1498,12300,
seq_1400_39,9986377,142800,1500,12700,
seq_1400_40,9994196,144000,1500,12300,
seq_1400_41,10001994,141600,1499,12600,
seq_1400_42,10009815,144200,1500,12400,
seq_1400_43,10017678,322600,1498,23600,
seq_1400_44,10025571,320500,1499,23300,
seq_1400_45,10033406,141200,1495,12400,
seq_1400_46,10041235,144600,1500,11800,
seq_1400_47,10049047,146300,1500,12000,
seq_1400_48,10056858,144500,1497,13000,
seq_1400_49,10064697,144200,1499,12000,
seq_1400_50,10072514,151900,1499,11600,
seq_1400_51,10080336,142600,1499,11800,
seq_1400_52,10088165,147100,1499,11900,
seq_1400_53,10095993,142500,1500,12000,
seq_1400_54,10103828,144600,1497,13400,
seq_1400_55,10111653,143100,1499,12300,
seq_1400_56,10119473,146000,1497,12000,
seq_1400_57,10127283,142600,1493,13200,
seq_1400_58,10135114,141600,1498,11300,
seq_1400_59,10142922,142500,1500,14600,
seq_1400_60,10150764,146600,1499,12600,
seq_1400_61,10158600,145400,1497,10900,
seq_1400_62,10166443,143600,1499,11600,
seq_1400_63,10174233,149800,1500,11400,
seq_1400_64,10182051,145900,1500,10700,
seq_1400_65,10189885,140300,1498,12600,
seq_1400_66,10197692,145000,1498,11000,
seq_1400_67,10205516,143500,1497,11200,
seq_1400_68,10213344,144600,1499,11200,
seq_1400_69,10221132,140900,1500,11500,
seq_1400_70,10228958,141600,1500,11300,
seq_1400_71,10236785,142100,1497,12000,
seq_1400_72,10244628,143900,1500,13200,
seq_1400_73,10252473,140000,1500,11400,
seq_1400_74,10260332,147100,1500,11100,
seq_1400_75,10268129,143300,1498,13500,
seq_1400_76,10275978,143400,1499,11900,
seq_1400_77,10283776,143800,1500,11400,
seq_1400_78,10291614,147700,1498,11900,
seq_1400_79,10299423,144600,1500,12100,
seq_1400_80,10307273,146300,1500,12000,
seq_1400_81,10315072,322000,1496,23800,
seq_1400_82,10322870,143000,1495,921500,
seq_1400_83,10330698,147500,1500,11100,
seq_1400_84,10338513,143500,1498,11400,
seq_1400_85,10346390,156900,1500,20900,
seq_1400_86,10354202,143900,1500,12400,
seq_1400_87,10362033,146800,1500,10800,
seq_1400_88,10369880,142900,1496,12600,
seq_1400_89,10377739,148000,1500,12400,
seq_1400_90,10385574,143600,1500,12200,
seq_1400_91,10393398,143200,1499,11900,
seq_1400_92,10401223,141700,1498,13200,
seq_1400_93,10409035,149800,1500,12500,
seq_1400_94,10416851,143300,1499,11600,
seq_1400_95,10424654,141500,1498,13100,
seq_1400_96,10432486,321400,1498,25800,
seq_1400_97,10440298,143700,1498,11700,
seq_1400_98,10448122,143200,1497,11600,
seq_1400_99,10455913,141700,1496,12600,
seq_1450_0,10464061,234100,1498,12100,
seq_1450_1,10472237,151600,1499,13000,
seq_1450_2,10480405,150100,1500,12700,
seq_1450_3,10488529,148000,1499,65400,
seq_1450_4,10496698,340200,1500,25100,
seq_1450_5,10504847,149400,1497,11000,
seq_1450_6,10513053,148900,1499,11700,
seq_1450_7,10521204,150400,1500,11900,
seq_1450_8,10529339,154900,1499,11500,
seq_1450_9,10537490,147500,1500,12900,
seq_1450_10,10545644,147800,1499,11400,
seq_1450_11,10553770,147700,1500,13400,
seq_1450_12,10561901,148500,1498,12400,
seq_1450_13,10570050,147300,1499,13300,
seq_1450_14,10578201,150000,1499,12900,
seq_1450_15,10586371,147000,1498,12600,
seq_1450_16,10594530,148400,1498,12600,
seq_1450_17,10602681,149100,1497,12500,
seq_1450_18,10610829,149300,1500,12600,
seq_1450_19,10618962,148300,1498,12700,
seq_1450_20,10627171,150200,1500,11600,
seq_1450_21,10635324,147800,1500,12300,
seq_1450_22,10643466,150000,1497,11100,
seq_1450_23,10651636,149000,1497,12100,
seq_1450_24,10659797,150500,1499,11200,
seq_1450_25,10667948,148400,1500,12500,
seq_1450_26,10676101,153500,1500,11900,
seq_1450_27,10684244,146200,1500,11900,
seq_1450_28,10692372,155500,1499,12600,
seq_1450_29,10700545,170300,1499,20200,
seq_1450_30,10708721,149300,1500,11800,
seq_1450_31,10716856,149500,1499,13200,
seq_1450_32,10724997,335400,1500,23900,
seq_1450_33,10733144,150200,1499,11800,
seq_1450_34,10741291,148000,1500,13600,
seq_1450_35,10749481,357000,1500,24600,
seq_1450_36,10757621,152600,1500,13800,
seq_1450_37,10765761,151400,1500,12900,
seq_1450_38,10773906,148000,1500,11800,
seq_1450_39,10782089,153100,1499,13300,
seq_1450_40,10790262,149500,1500,12000,
seq_1450_41,10798407,150100,1499,12500,
seq_1450_42,10806540,148400,1497,12800,
seq_1450_43,10814715,158900,1500,12300,
seq_1450_44,10822851,158900,1499,11800,
seq_1450_45,10831018,148700,1497,13000,
seq_1450_46,10839173,425000,1498,30400,
seq_1450_47,10847338,153400,1500,11000,
seq_1450_48,10855523,151600,1500,11400,
seq_1450_49,10863680,148500,1500,11900,
seq_1450_50,10871817,148800,1498,12100,
seq_1450_51,10879940,148200,1499,12700,
seq_1450_52,10888078,152700,1499,12700,
seq_1450_53,10896248,148100,1498,13200,
seq_1450_54,10904370,148000,1499,12100,
seq_1450_55,10912545,148500,1500,14300,
seq_1450_56,10920695,146800,1498,13800,
seq_1450_57,10928857,148600,1497,12800,
seq_1450_58,10937008,148400,1500,11600,
seq_1450_59,10945154,150600,1499,11900,
seq_1450_60,10953307,147700,1497,11400,
seq_1450_61,10961476,150500,1499,10900,
seq_1450_62,10969622,148900,1498,11300,
seq_1450_63,10977805,150300,1498,11200,
seq_1450_64,10985966,148100,1499,13100,
seq_1450_65,10994083,149500,1498,11700,
seq_1450_66,11002251,147200,1500,12400,
seq_1450_67,11010394,146300,1500,13300,
seq_1450_68,11018561,146500,1496,12600,
seq_1450_69,11026710,150100,1499,12100,
seq_1450_70,11034883,147700,1500,13100,
seq_1450_71,11043085,148700,1499,13200,
seq_1450_72,11051238,148900,1499,13000,
seq_1450_73,11059446,148500,1499,11100,
seq_1450_74,11067560,149000,1497,12800,
seq_1450_75,11075773,148700,1499,13100,
seq_1450_76,11083902,146600,1497,13800,
seq_1450_77,11092089,148000,1498,10900,
seq_1450_78,11100243,147500,1497,13300,
seq_1450_79,11108383,150400,1500,11300,
seq_1450_80,11116558,151700,1500,11500,
seq_1450_81,11124721,148500,1500,12900,
seq_1450_82,11132858,151200,1498,10900,
seq_1450_83,11141020,148800,1499,12500,
seq_1450_84,11149167,148100,1499,11500,
seq_1450_85,11157333,147800,1499,12400,
seq_1450_86,11165478,152300,1499,12300,
seq_1450_87,11173644,149900,1500,14200,
seq_1450_88,11181792,152100,1498,12700,
seq_1450_89,11189922,147500,1500,12300,
seq_1450_90,11198061,149100,1498,13400,
seq_1450_91,11206211,150000,1499,22900,
seq_1450_92,11214335,151900,1500,13200,
seq_1450_93,11222491,148300,1500,12600,
seq_1450_94,11230642,289700,1497,16000,
seq_1450_95,11238829,154400,1500,11800,
seq_1450_96,11246980,147200,1500,12900,
seq_1450_97,11255113,149500,1499,12900,
seq_1450_98,11263279,158700,1498,13900,
seq_1450_99,11271438,148300,1500,12100,
seq_1500_0,11279916,157700,1499,11500,
seq_1500_1,11288416,154600,1499,12300,
seq_1500_2,11296892,161200,1500,14400,
seq_1500_3,11305368,156200,1498,12500,
seq_1500_4,11313847,154400,1499,13000,
seq_1500_5,11322366,156700,1500,13200,
seq_1500_6,11330829,156200,1499,13000,
seq_1500_7,11339318,154200,1499,13300,
seq_1500_8,11347758,153600,1500,12000,
seq_1500_9,11356269,160400,1499,12600,
seq_1500_10,11364774,155000,1500,12500,
seq_1500_11,11373229,159000,1497,14300,
seq_1500_12,11381726,153500,1499,13000,
seq_1500_13,11390182,158000,1499,12200,
seq_1500_14,11398654,154100,1499,12000,
seq_1500_15,11407170,154500,1499,12900,
seq_1500_16,11415660,162600,1496,11600,
seq_1500_17,11424117,152000,1498,12800,
seq_1500_18,11432567,154400,1500,13800,
seq_1500_19,11441071,156100,1500,12100,
seq_1500_20,11449582,161000,1499,13300,
seq_1500_21,11458043,159500,1499,11400,
seq_1500_22,11466529,154900,1499,12300,
seq_1500_23,11475031,156300,1500,11900,
seq_1500_24,11483552,158600,1498,12400,
seq_1500_25,11492034,155100,1499,12600,
seq_1500_26,11500498,152700,1500,13600,
seq_1500_27,11508962,178000,1500,18900,
seq_1500_28,11517449,637400,1497,24600,
seq_1500_29,11525941,154300,1498,12200,
seq_1500_30,11534433,163500,1499,12400,
seq_1500_31,11542930,153400,1498,12800,
seq_1500_32,11551437,156500,1499,13400,
seq_1500_33,11559933,153000,1499,13200,
seq_1500_34,11568437,163400,1499,11900,
seq_1500_35,11576917,155800,1500,13300,
seq_1500_36,11585412,154000,1499,12800,
seq_1500_37,11593904,348100,1494,24800,
seq_1500_38,11602398,159400,1499,12600,
seq_1500_39,11610861,160400,1499,11800,
seq_1500_40,11619345,153400,1496,12200,
seq_1500_41,11627857,159900,1499,12300,
seq_1500_42,11636327,154400,1494,13400,
seq_1500_43,11644847,160300,1499,14500,
seq_1500_44,11653290,349700,1498,25500,
seq_1500_45,11661777,155900,1500,13400,
seq_1500_46,11670246,159000,1500,14000,
seq_1500_47,11678749,154800,1497,12900,
seq_1500_48,11687247,154200,1499,13800,
seq_1500_49,11695742,156200,1500,13100,
seq_1500_50,11704204,352500,1500,25100,
seq_1500_51,11712697,159400,1498,11200,
seq_1500_52,11721205,155700,1499,12200,
seq_1500_53,11729695,158600,1499,11300,
seq_1500_54,11738168,347800,1499,25000,
seq_1500_55,11746659,157400,1500,12300,
seq_1500_56,11755172,156900,1497,12500,
seq_1500_57,11763676,157900,1496,12100,
seq_1500_58,11772175,151300,1499,12400,
seq_1500_59,11780675,151800,1497,12100,
seq_1500_60,11789166,155400,1500,12700,
seq_1500_61,11797656,154500,1500,12500,
seq_1500_62,11806156,154700,1498,12500,
seq_1500_63,11814650,154300,1497,11900,
seq_1500_64,11823123,154500,1500,13100,
seq_1500_65,11831636,157700,1500,11500,
seq_1500_66,11840108,153400,1499,13100,
seq_1500_67,11848577,154300,1498,13100,
seq_1500_68,11857034,153700,1499,12600,
seq_1500_69,11865499,155400,1500,11900,
seq_1500_70,11873967,154300,1500,12600,
seq_1500_71,11882447,155400,1498,13100,
seq_1500_72,11890939,153200,1500,11700,
seq_1500_73,11899434,192200,1499,12900,
seq_1500_74,11907915,159300,1500,11000,
seq_1500_75,11916409,155500,1498,11500,
seq_1500_76,11924863,161800,1498,12300,
seq_1500_77,11933327,167900,1495,42000,
seq_1500_78,11941788,152400,1499,13200,
seq_1500_79,11950245,153800,1498,12700,
seq_1500_80,11958751,166100,1499,12000,
seq_1500_81,11967267,159100,1499,12500,
seq_1500_82,11975767,154100,1500,13200,
seq_1500_83,11984269,222100,1499,30300,
seq_1500_84,11992775,155100,1499,13400,
seq_1500_85,12001272,156000,1500,12700,
seq_1500_86,12009798,154500,1499,12200,
seq_1500_87,12018274,159300,1500,12500,
seq_1500_88,12026756,374500,1499,24900,
seq_1500_89,12035281,152700,1499,12600,
seq_1500_90,12043733,155100,1498,12000,
seq_1500_91,12052196,154000,1500,12900,
seq_1500_92,12060687,161100,1499,19400,
seq_1500_93,12069169,153700,1500,13000,
seq_1500_94,12077658,155800,1498,13600,
seq_1500_95,12086132,161900,1500,14900,
seq_1500_96,12094613,152200,1500,12800,
seq_1500_97,12103046,155500,1496,13400,
seq_1500_98,12111545,154200,1500,13100,
seq_1500_99,12120055,157200,1497,12200,
